"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72306013722","2019-09-02T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","68","87","0.00",,"+0.06","8","53","30.03","SCT:04 42 SCT:04 80","29.58","10.00","74","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13709/02/19 12:51:02 METAR KRDU 021751Z VRB05KT 10SM SCT042TCU SCT080 31/20 A3005 RMK AO2 SLP168 TCU ALQDS T03060200 10311 20222 58019 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","87",,,"+0.06","8","53","30.03","41","29.59","9.94","74",,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32666 4//05 10306 20200 30020 40168 58019 91751 333 10311 20222 555 90218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","67","88","0.00",,,,"50","30.00","SCT:04 45 SCT:04 80","29.55","10.00","74","070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/02/19 13:51:02 METAR KRDU 021851Z 07004KT 10SM SCT045TCU SCT080 31/19 A3002 RMK AO2 SLP159 TCU ALQDS T03110194 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","64","87","0.00",,,,"46","29.98","SCT:04 45 SCT:04 250","29.53","10.00","72","310",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/02/19 14:51:02 METAR KRDU 021951Z 31003KT 10SM SCT045TCU SCT250 31/18 A3000 RMK AO2 SLP152 TCU ALQDS T03060178 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","65","89","0.00",,"+0.06","6","45","29.97","SCT:04 45 SCT:04 250","29.51","10.00","73","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13509/02/19 15:51:02 METAR KRDU 022051Z 06008KT 10SM SCT045TCU SCT250 32/18 A2998 RMK AO2 SLP148 CB DSNT E TCU E-S-W T03170183 56020 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","64","88","0.00",,,,"45","29.96","SCT:04 45 SCT:04 250","29.51","10.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13309/02/19 16:51:02 METAR KRDU 022151Z 00000KT 10SM SCT045TCU SCT250 31/18 A2998 RMK AO2 SLP146 CB DSNT NW TCU NE-SE-SW T03110178 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","70","83","0.00",,,,"65","29.97","FEW:02 45 SCT:04 250","29.52","10.00","74","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/02/19 17:51:02 METAR KRDU 022251Z 17005KT 10SM FEW045 SCT250 28/21 A2999 RMK AO2 SLP149 T02830211 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","70","80","0.00",,"-0.01","3","71","29.98","FEW:02 45 SCT:04 250","29.52","10.00","73","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12409/02/19 18:51:02 METAR KRDU 022351Z 17004KT 10SM FEW045 SCT250 27/21 A2999 RMK AO2 SLP152 T02670211 10322 20267 53003 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","80",,,"-0.01","3","71","29.98","41","29.53","9.94","73","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32666 41704 10267 20211 30000 40152 53003 92351 333 10322 20211 555 90300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","71","77","0.00",,,,"82","29.98","FEW:02 250","29.52","10.00","73","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/02/19 19:51:01 METAR KRDU 030051Z 18004KT 10SM FEW250 25/22 A2999 RMK AO2 SLP152 T02500217","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","71","74","0.00",,,,"91","29.99","FEW:02 250","29.54","10.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/02/19 20:51:01 METAR KRDU 030151Z 00000KT 10SM FEW250 23/22 A3001 RMK AO2 SLP156 T02330217","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","70","73","0.00",,"-0.02","3","90","30.00","FEW:02 250","29.55","10.00","71","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/02/19 21:51:01 METAR KRDU 030251Z 00000KT 10SM FEW250 23/21 A3002 RMK AO2 SLP160 T02280211 53008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","70","73","0.00",,,,"90","30.01","CLR:00","29.55","10.00","71","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/02/19 22:51:02 METAR KRDU 030351Z 00000KT 10SM CLR 23/21 A3002 RMK AO2 SLP161 T02280211","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","69","70","0.00",,,,"97","30.00","CLR:00","29.55","10.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/02/19 23:51:02 METAR KRDU 030451Z 00000KT 10SM CLR 21/21 A3002 RMK AO2 SLP160 T02110206 403220211","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"69","80","76","30.04","29.59","72","3.8","15","3.7","0","90","70","150","25","0.00","0","0.0","140","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 9024 HR MIN TEMP (F): 70AVERAGE STATION PRESSURE:29.590 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:1721 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.8 24 HR AVG TEMP (F): 80DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 15 LATEST DAY MAX TEMP (0700-1900 LST):90  LATEST NIGHT MIN TEMP(1900-0800 LST):70 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0547","1842",,"2009-07-08"
"72306013722","2019-09-03T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","69","70","0.00",,"+0.00","8","97","30.00","FEW:02 65","29.54","10.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11709/03/19 00:51:02 METAR KRDU 030551Z 00000KT 10SM FEW065 21/21 A3001 RMK AO2 SLP158 T02110206 10267 20211 58001 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","70",,,"+0.00","8","97","30.00","57","29.55","9.94","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32766 20000 10211 20206 30007 40158 58001 90551 333 10267 20211 555 90306=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","69","70","0.00",,,,"97","29.98","FEW:02 75","29.53","10.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/19 01:51:02 METAR KRDU 030651Z 00000KT 10SM FEW075 21/21 A3000 RMK AO2 SLP154 T02110206 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","69","70","0.00",,,,"97","29.98","FEW:02 65","29.52","10.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/19 02:51:02 METAR KRDU 030751Z 00000KT 10SM FEW065 21/21 A2999 RMK AO2 SLP151 T02110206 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","68","69","0.00",,"+0.03","6","96","29.97","FEW:02 65","29.52","10.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/03/19 03:51:02 METAR KRDU 030851Z 00000KT 10SM FEW065 21/20 A2999 RMK AO2 SLP149 T02060200 56009 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","68","69","0.00",,,,"96","29.98","FEW:02 65","29.53","10.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/19 04:51:02 METAR KRDU 030951Z 00000KT 10SM FEW065 21/20 A3000 RMK AO2 SLP153 T02060200 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","68","68","0.00",,,,"100","30.00","FEW:02 65","29.55","8.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/19 05:51:02 METAR KRDU 031051Z 00000KT 8SM FEW065 20/20 A3002 RMK AO2 SLP160 T02000200 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","70","72","0.00",,"-0.05","3","94","30.02","CLR:00","29.56","10.00","71","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11409/03/19 06:51:02 METAR KRDU 031151Z 00000KT 10SM CLR 22/21 A3003 RMK AO2 SLP166 T02220211 10222 20200 53016 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","72",,,"-0.05","3","94","30.02",,"29.57","9.94","71","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32966 00000 10222 20211 30013 40166 53016 91151 333 10322 20200 555 90312=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","71","77","0.00",,,,"82","30.03","FEW:02 12","29.57","10.00","73","330",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/19 07:51:02 METAR KRDU 031251Z 33004KT 10SM FEW012 25/22 A3004 RMK AO2 SLP168 T02500217 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","71","80","0.00",,,,"74","30.03","FEW:02 18","29.58","10.00","74","030",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/19 08:51:02 METAR KRDU 031351Z 03007KT 10SM FEW018 27/22 A3005 RMK AO2 SLP170 T02670217 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","70","83","0.00",,"-0.01","1","65","30.03","FEW:02 30","29.58","10.00","74","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/03/19 09:51:02 METAR KRDU 031451Z VRB04KT 10SM FEW030 28/21 A3005 RMK AO2 SLP171 T02830211 51005 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","69","85","0.00",,,,"59","30.02","SCT:04 35","29.57","10.00","74","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/19 10:51:02 METAR KRDU 031551Z VRB03KT 10SM SCT035 29/21 A3004 RMK AO2 SLP166 T02940206 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","69","86","0.00",,,,"57","30.01","SCT:04 37","29.56","10.00","74","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/19 11:51:02 METAR KRDU 031651Z VRB05KT 10SM SCT037 30/21 A3003 RMK AO2 SLP163 T03000206 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","69","87","0.00",,"+0.03","6","55","30.00","SCT:04 40","29.55","10.00","75","060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13009/03/19 12:51:02 METAR KRDU 031751Z 06005KT 10SM SCT040TCU 31/21 A3002 RMK AO2 SLP160 TCU SE-SW T03060206 10311 20222 56009 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","87",,,"+0.03","6","55","30.00","41","29.56","9.94","75","060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32666 40605 10306 20206 30010 40160 56009 91751 333 10311 20222 555 90318=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","67","89","0.00",,,,"48","29.99","SCT:04 45","29.54","10.00","74","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/03/19 13:51:02 METAR KRDU 031851Z VRB04KT 10SM SCT045TCU 32/19 A3001 RMK AO2 SLP156 TCU ALQDS T03170194 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","66","89","0.00",,,,"47","29.97","SCT:04 45","29.52","10.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/03/19 14:51:02 METAR KRDU 031951Z 00000KT 10SM SCT045TCU 32/19 A2999 RMK AO2 SLP150 TCU ALQDS T03170189 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","65","88","0.00",,"+0.04","6","46","29.97","SCT:04 45","29.52","10.00","73","080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/03/19 15:51:02 METAR KRDU 032051Z 08004KT 10SM SCT045TCU 31/18 A2999 RMK AO2 SLP148 TCU ALQDS T03110183 56012 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","67","87","0.00",,,,"51","29.97","FEW:02 45 SCT:04 250","29.51","10.00","73","090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11509/03/19 16:51:02 METAR KRDU 032151Z 09007KT 10SM FEW045TCU SCT250 31/19 A2998 RMK AO2 SLP148 TCU W T03060194 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","68","86","0.00",,,,"55","29.97","FEW:02 45 SCT:04 250","29.51","10.00","74","060",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/03/19 17:51:02 METAR KRDU 032251Z 06004KT 10SM FEW045 SCT250 30/20 A2998 RMK AO2 SLP149 T03000200 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","69","83","0.00",,"-0.01","3","63","29.98","FEW:02 45 SCT:04 250","29.52","10.00","74","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12409/03/19 18:51:02 METAR KRDU 032351Z 09003KT 10SM FEW045 SCT250 28/21 A2999 RMK AO2 SLP152 T02830206 10328 20278 53002 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","83",,,"-0.01","3","63","29.98","41","29.53","9.94","74","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32666 40903 10283 20206 30000 40152 53002 92351 333 10328 20200 555 90400=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","69","80","0.00",,,,"69","29.98","FEW:02 45 SCT:04 250","29.53","10.00","73","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/03/19 19:51:01 METAR KRDU 040051Z 10004KT 10SM FEW045 SCT250 27/21 A3000 RMK AO2 SLP154 T02670206","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","69","78","0.00",,,,"74","29.99","SCT:04 250","29.54","10.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/03/19 20:51:01 METAR KRDU 040151Z 00000KT 10SM SCT250 26/21 A3001 RMK AO2 SLP157 T02560206","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","69","76","0.00",,"-0.01","0","79","29.98","SCT:04 250","29.53","10.00","71","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/19 21:51:01 METAR KRDU 040251Z 13004KT 10SM SCT250 24/21 A3000 RMK AO2 SLP153 T02440206 50002","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","69","73","0.00",,,,"87","29.98","SCT:04 250","29.53","10.00","70","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/03/19 22:51:02 METAR KRDU 040351Z 12003KT 10SM SCT250 23/21 A3000 RMK AO2 SLP154 T02280206","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-03T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","70","75","0.00",,,,"84","29.99","SCT:04 250","29.54","10.00","72","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10309/03/19 23:51:02 METAR KRDU 040451Z 15005KT 10SM SCT250 24/21 A3001 RMK AO2 SLP155 T02390211 403280200","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
